;age;email;first_name;gender;genre;key;location;password;prefDate;rating;title_type;genre;top5
268;1973-09-03;Lennie123@gmail.com;Lennie;Female;['COMEDY', 'LIFESTYLE'];Lennie123;Zutphen;y])U5[Pn;[2016, 2017];['M'];['News'];['COMEDY', 'LIFESTYLE'];"[""Budget 2022: Opposition Reply"", ""Foreign Correspondent"", ""Surviving Extinction"", ""The Anxiety Project"", ""7.30 Special: The Shane Warne Interview"", ""ABC Late News"", ""The World"", ""Lake Eyre"", ""The Bright Side"", ""January 26""]"
269;1975-11-03;Violette@gmail.com;Violette;Female;['INDIGENOUS'];Violette;Zwolle;PZdq4@V^;[2017, 2021];['MA', 'G'];['Movie', 'tv', 'Documentary'];['INDIGENOUS'];"[""South Solitary"", ""Trust The Man"", ""The Wiggles, Nursery Rhymes"", ""Through The Window"", ""Little Ted's Big Adventure"", ""I Can't Go To School Today"", ""Lore"", ""Fireflies"", ""Teenage Boss (Simplified Chinese Subtitles)"", ""David Attenborough's Micro Monsters""]"
270;1985-01-29;Trishax@outlook.com;Trisha;Female;['LIFESTYLE', 'REGIONAL AUSTRALIA', 'ARTS & CULTURE'];Trishax;Sittard;8=UFzB^x;[2019, 2022];['G'];['News', 'Documentary', 'Panel_Discussion'];['LIFESTYLE', 'REGIONAL AUSTRALIA', 'ARTS & CULTURE'];"[""Prepping Australia"", ""Scottish Vets Down Under"", ""The Art Of Australia"", ""Four Corners"", ""The Exhibitionists"", ""Afternoon Briefing"", ""Media Watch"", ""Cyber Dreaming"", ""Fly Me To The Moon"", ""You Can't Ask That: Invictus Games""]"
271;2000-10-15;Theda123@outlook.nl;Theda;Female;['PANEL & DISCUSSION', 'DRAMA', 'NEWS'];Theda123;Haarlem;(t%A=7>E;[2016, 2017];['MA'];['tv', 'Panel_Discussion'];['PANEL & DISCUSSION', 'DRAMA', 'NEWS'];"[""Boyer Lecture: Andrew Forrest"", ""The Teacher"", ""The Storybuilding Tool Kit"", ""Horrible Histories"", ""Moon and Me"", ""Call The Midwife"", ""Live At The Apollo: The One About..."", ""The Secret River"", ""Archer"", ""Citizen Code""]"
272;1991-02-13;JeanetteXX@gmail.com;Jeanette;Female;['DOCUMENTARY', 'FAMILY', 'INDIGENOUS'];JeanetteXX;Ede;5YHjuZ_d;[2017, 2020];['No preference'];['tv'];['DOCUMENTARY', 'FAMILY', 'INDIGENOUS'];"[""Big Ted's Big Adventure"", ""The Beautiful Bush"", ""The Yearly With Charlie Pickering 2021"", ""Wacky Number Songs"", ""Jack Irish"", ""Seeking Refuge"", ""This Is Scarlett And Isaiah"", ""Ecomaths"", ""Love On The Spectrum"", ""Physics House""]"
273;1988-03-06;Maryellen759@hotmail.nl;Maryellen;Female;['PANEL & DISCUSSION', 'SCIENCE'];Maryellen759;Almere;f8)GvqhE;[2019, 2020];['No preference'];['Movie', 'News'];['PANEL & DISCUSSION', 'SCIENCE'];"[""Pollock"", ""Wild Target"", ""Bob & Carol & Ted & Alice"", ""Snow Cake"", ""The Way We Were"", ""Insiders"", ""Awakenings"", ""The Road"", ""The Walker"", ""Alan Kohler Explains""]"
274;1982-09-08;Angelitatjuuh@gmail.com;Angelita;Female;['DRAMA', 'COMEDY', 'ARTS & CULTURE'];Angelitatjuuh;Purmerend;kE[&hz)4;[2019, 2022];['G'];['News'];['DRAMA', 'COMEDY', 'ARTS & CULTURE'];"[""Unsung Secrets"", ""Sovereignty: 50 Years of the Tent Embassy"", ""National Press Club Address"", ""Q+A"", ""RetroFocus Presents: Yesterday's News"", ""The Virus"", ""Foreign Correspondent: The Rise Of China"", ""Boyer Lecture 2017: Professor Genevieve Bell"", ""Aftermath"", ""The World This Week""]"
275;1989-06-30;Eugene@gmail.com;Eugene;Female;['ARTS & CULTURE', 'SCIENCE'];Eugene;Spijkenisse;@va3CbQ{;[2018, 2021];['No preference'];['Panel_Discussion', 'News', 'Movie'];['ARTS & CULTURE', 'SCIENCE'];"[""Being Julia"", ""Machete Kills"", ""Looking For Eric"", ""Cliffy"", ""Places In The Heart"", ""Control"", ""The Kids Are All Right"", ""Spicks And Specks"", ""St. Elmo's Fire"", ""Starman""]"
276;1963-06-02;Lucia123@outlook.com;Lucia;Female;['DRAMA', 'REGIONAL AUSTRALIA'];Lucia123;Kerkrade;2+JaZtVm;[2018, 2021];['G'];['Movie', 'Panel_Discussion', 'Documentary'];['DRAMA', 'REGIONAL AUSTRALIA'];"[""Greetings From Tim Buckley"", ""Insiders: The Interviews"", ""The Missing Children"", ""The Chemical World"", ""Julia Zemiro's Home Delivery"", ""Control"", ""Strictly Ballroom"", ""Strummer: The Future Is Unwritten"", ""Thr3e"", ""David Attenborough's Conquest Of The Skies""]"
277;1972-09-13;Delphinetjuuh@outlook.com;Delphine;Female;['COMEDY'];Delphinetjuuh;Zwolle;Nx}Q8spc;[2017, 2020];['MA', 'PG'];['Movie', 'News', 'Documentary'];['COMEDY'];"[""Sovereignty: 50 Years of the Tent Embassy"", ""Tempe Tip"", ""Songlines: Solutions to Climate"", ""Unsung Secrets"", ""Step Into Paradise"", ""Employable Me Australia"", ""Australia Remastered: Forces of Nature"", ""30 Days Of Night"", ""David Attenborough's Tasmania"", ""A Stargazer's Guide To The Cosmos (2018)""]"
278;1999-01-07;Mettie123@gmail.com;Mettie;Female;['ARTS & CULTURE', 'DOCUMENTARY'];Mettie123;Apeldoorn;2+JaZtVm;[2018, 2022];['MA', 'PG'];['News', 'tv'];['ARTS & CULTURE', 'DOCUMENTARY'];"[""Everyday English"", ""Hot Deserts: Opportunities and Challenges"", ""No Offence"", ""The Importance Of Being Miriam"", ""Play School: Beginnings and Endings"", ""Weirdy Rhymes"", ""Oils On The Water"", ""Bing"", ""Melbourne Comedy Festival"", ""Jemima's Big Adventure""]"
279;1985-08-24;Gena123@outlook.nl;Gena;Female;['DOCUMENTARY', 'REGIONAL AUSTRALIA', 'NEWS'];Gena123;Leeuwarden;LQ!H4Uq-;[2018, 2022];['G', 'PG'];['Movie'];['DOCUMENTARY', 'REGIONAL AUSTRALIA', 'NEWS'];"[""Sherpa"", ""Little Fish"", ""The Death And Life Of Otto Bloom"", ""Trust The Man"", ""Hunger"", ""My Kingdom"", ""Oliver!"", ""The Way We Were"", ""My Tehran For Sale"", ""Three Kingdoms""]"
280;1976-09-05;Allyssatjuuh@live.nl;Allyssa;Female;['LIFESTYLE', 'NEWS', 'KIDS'];Allyssatjuuh;Emmen;2LHkL&kR;[2017, 2022];['G'];['Documentary'];['LIFESTYLE', 'NEWS', 'KIDS'];"[""Attenborough And The Empire Of The Ants"", ""Weird Australia"", ""The Chemical World"", ""What Is Music?"", ""The Great Australian Bee Challenge"", ""Listen Up"", ""Stargazing Live"", ""Heywire"", ""Dr Kwane: The Street Vet"", ""Extraordinary Escapes""]"
281;1995-03-02;Goldietjuuh@hotmail.com;Goldie;Female;['PANEL & DISCUSSION'];Goldietjuuh;Rheden;hP{}z3$T;[2017, 2018];['PG', 'M'];['Movie', 'Panel_Discussion'];['PANEL & DISCUSSION'];"[""The Ticket"", ""Thunderstruck"", ""Australia Talks 2021"", ""Blessed"", ""California Suite"", ""Pina"", ""Tempe Tip"", ""The Lost Aviator"", ""Shane Warne: In Conversation with Tracey Holmes"", ""La Bamba""]"
282;1984-09-28;Alveratjuuh@outlook.nl;Alvera;Female;['FAMILY'];Alveratjuuh;Oosterhout;qc9WL%ak;[2016, 2020];['No preference'];['Panel_Discussion', 'tv', 'News'];['FAMILY'];"[""China's Artful Dissident"", ""BTN Specials"", ""Citizen Code"", ""Art Blast"", ""Amelia Parker"", ""Patchwork Pals"", ""This Is Scarlett And Isaiah"", ""Budget 2022: An ABC News Special"", ""Aftermath"", ""Songlines: Solutions to Climate""]"
283;1971-04-19;Belltjuuh@outlook.nl;Bell;Female;['DOCUMENTARY', 'ARTS & CULTURE'];Belltjuuh;Zaandam;3+(B_sK_;[2016, 2021];['No preference'];['tv', 'Movie', 'Panel_Discussion'];['DOCUMENTARY', 'ARTS & CULTURE'];"[""Chemistry: Challenges And Solutions"", ""Stand Up for Mental Health"", ""Phenomena"", ""The Penguins Of Madagascar"", ""reIMAGINED: Romeo & Juliet"", ""Devil's Knot"", ""Newcastle"", ""The Straits"", ""Little J And Big Cuz Indigenous Languages"", ""Andy's Safari Adventures""]"
284;2000-02-08;Cathi759@live.nl;Cathi;Female;['ARTS & CULTURE', 'PANEL & DISCUSSION'];Cathi759;Bergen op Zoom;EC!H43p$;[2018, 2022];['G', 'M'];['Documentary', 'Movie'];['ARTS & CULTURE', 'PANEL & DISCUSSION'];"[""The Black Balloon"", ""Putin: A Russian Spy Story"", ""Back To Nature"", ""Only God Forgives"", ""That Christmas"", ""On A Clear Day"", ""Louis Theroux's Forbidden America"", ""Suburban Mayhem"", ""Catching A Killer: A Knock At The Door"", ""Greta Thunberg: A Year To Change The World""]"
285;1961-08-14;Odax@hotmail.nl;Oda;Female;['KIDS', 'EDUCATION', 'PANEL & DISCUSSION'];Odax;IJmuiden;6&Ya_d@q;[2018, 2019];['M', 'PG'];['Documentary', 'tv'];['KIDS', 'EDUCATION', 'PANEL & DISCUSSION'];"[""Hinterland"", ""Back To Earth: Stargazing Live"", ""Fightback Farmers"", ""Upper Middle Bogan"", ""The Making Of David Attenborough's Galapagos"", ""The Heights"", ""What's For Dinner?"", ""Dementia & Us"", ""Growing Up In The Early 1900s"", ""Book Hungry Bears""]"
286;1970-03-05;Nelda00@outlook.nl;Nelda;Female;['ARTS & CULTURE', 'DRAMA'];Nelda00;Bergen op Zoom;5Rc{n_rt;[2019, 2020];['PG'];['tv', 'Movie'];['ARTS & CULTURE', 'DRAMA'];"[""Freddie Mercury: The Final Act"", ""Barrie Cassidy's One Plus One"", ""Big Words Small Stories"", ""See Us Coming Together: A Sesame Street Special"", ""On A Clear Day"", ""Against All Odds: Inside Statistics"", ""BTN: Antarctica Special"", ""Everyday English"", ""Back Roads Kids"", ""Your Paintings""]"
287;1989-10-22;Karlax@outlook.nl;Karla;Female;['INDIGENOUS'];Karlax;Deventer;@va3CbQ{;[2017, 2018];['MA'];['Panel_Discussion', 'Documentary', 'Movie'];['INDIGENOUS'];"[""The Princes And The Press"", ""Big Weather (and how to survive it)"", ""Blasko"", ""Fake Or Fortune?"", ""Brazen Hussies"", ""Man Up"", ""David Attenborough's Galapagos"", ""The Wild One"", ""Pollock"", ""Eagle Vs. Shark""]"
288;1996-11-10;JessicaXX@gmail.com;Jessica;Female;['COMEDY', 'INDIGENOUS', 'EDUCATION'];JessicaXX;Alphen aan den Rijn;!cMQexg7;[2016, 2020];['MA', 'G'];['Panel_Discussion'];['COMEDY', 'INDIGENOUS', 'EDUCATION'];"[""Whovians"", ""The Journey Home:  Reconciliation Through Repatriation"", ""January 26"", ""Insiders: The Interviews"", ""Q+A"", ""Friday Briefing"", ""Mock The Week"", ""Spicks And Specks"", ""Australia Debates"", ""Barrie Cassidy's One Plus One""]"
289;1962-01-30;Ilene00@hotmail.nl;Ilene;Female;['DOCUMENTARY'];Ilene00;Venray;D}-2F%c-;[2016, 2018];['MA'];['Panel_Discussion', 'tv', 'Documentary'];['DOCUMENTARY'];"[""Roald Dahl's Revolting Rhymes"", ""Floogals"", ""La Sylphide"", ""The Larkins At Christmas"", ""F*!#ing Adelaide"", ""Hey You, What If?"", ""Montserrat: Living With Volcanoes"", ""Very Small Business"", ""The Upside"", ""The Straits""]"
290;1965-04-07;Priscilla123@gmail.com;Priscilla;Female;['EDUCATION', 'SCIENCE'];Priscilla123;Purmerend;c8n7R*!4;[2021, 2022];['MA', 'M'];['tv', 'Documentary'];['EDUCATION', 'SCIENCE'];"[""Shaun Micallef's MAD AS HELL"", ""Play School At Home"", ""Play School: Stop, Look, Listen"", ""Hard Quiz"", ""Australian Of The Year Profiles 2022"", ""Lah-Lah's Adventures"", ""triple j Like A Version"", ""Team Rescue"", ""Australia's Ocean Odyssey: A Journey Down The East Australian Current"", ""Good Grief""]"
291;1990-12-12;Adell01@outlook.com;Adell;Female;['NEWS'];Adell01;Rotterdam;WDk&Gmm2;[2016, 2019];['No preference'];['News'];['NEWS'];"[""The Anxiety Project"", ""Insiders"", ""The Drum"", ""ABC News TAS"", ""Sovereignty: 50 Years of the Tent Embassy"", ""Our Dawn"", ""Budget 2022: An ABC News Special"", ""Bee Cause"", ""Q+A Highlights"", ""January 26""]"
292;1987-06-21;Julietx@outlook.com;Juliet;Female;['DOCUMENTARY', 'KIDS'];Julietx;Den Helder;xUE8h(C&;[2019, 2021];['PG', 'MA'];['Documentary', 'tv'];['DOCUMENTARY', 'KIDS'];"[""I'm Recyclable Get Me Out Of Here"", ""Midsomer Murders"", ""Jack Irish: Dead Point"", ""The Young Offenders"", ""Sarah's Channel"", ""Exploration India"", ""Pip's Tips"", ""Teenage Boss (Simplified Chinese Subtitles)"", ""The Crystal Maze"", ""Jack Irish Specials""]"
293;1974-10-16;Ivatje@hotmail.com;Iva;Female;['LIFESTYLE', 'EDUCATION'];Ivatje;Zaanstad;G3KCVW)p;[2017, 2018];['MA', 'G'];['tv', 'Panel_Discussion', 'Movie'];['LIFESTYLE', 'EDUCATION'];"[""My Tehran For Sale"", ""Get Into Textiles"", ""Brassic"", ""Coastal Processes And Land Forms"", ""Back Roads Kids"", ""QI"", ""Gulwa: A Dancer for All Seasons"", ""Cinderella"", ""Jack Irish"", ""Play School: Kiya's Excellent eBirthday""]"
294;1998-02-25;Jerri123@outlook.nl;Jerri;Female;['PANEL & DISCUSSION', 'DOCUMENTARY', 'ARTS & CULTURE'];Jerri123;Kampen;d{>KL2LZ;[2018, 2020];['No preference'];['News', 'Documentary', 'Movie'];['PANEL & DISCUSSION', 'DOCUMENTARY', 'ARTS & CULTURE'];"[""Final Rendezvous"", ""Wild Rides"", ""The World"", ""Armadillo: Narrated By David Attenborough"", ""Can We Save The Reef?"", ""Funny Girl"", ""Attenborough And The Empire Of The Ants"", ""You're Next"", ""War Stories"", ""Newcastle""]"
295;1981-03-03;Brittaniex@outlook.com;Brittanie;Female;['COMEDY', 'ARTS & CULTURE', 'PANEL & DISCUSSION'];Brittaniex;Veenendaal;AGqU)8ax;[2016, 2020];['G'];['Movie', 'Documentary'];['COMEDY', 'ARTS & CULTURE', 'PANEL & DISCUSSION'];"[""The Chemical World"", ""Ageless Friendships"", ""My Tehran For Sale"", ""Catching A Predator"", ""The Lost Bladesman"", ""David Attenborough's Natural History Museum Alive"", ""A Few Best Men"", ""Scottish Vets Down Under"", ""China's Artful Dissident"", ""The Greek Islands With Julia Bradbury""]"
296;1957-04-29;Judithtjuuh@icloud.com;Judith;Female;['ARTS & CULTURE', 'PANEL & DISCUSSION'];Judithtjuuh;Roosendaal;r+!6Gatf;[2018, 2021];['PG', 'M', 'MA'];['Documentary'];['ARTS & CULTURE', 'PANEL & DISCUSSION'];"[""Extraordinary Escapes"", ""Beyond The Towers"", ""Christmas In Australia With Christine Anu"", ""Making Of Micro Monsters with David Attenborough"", ""David Attenborough's Natural History Museum Alive"", ""The Story of Film: An Odyssey"", ""Desert Metal Dreaming"", ""David Attenborough's Kingdom Of Plants"", ""A Dog's World With Tony Armstrong"", ""Bad Influencer""]"
297;1973-12-09;Rochelle123@outlook.com;Rochelle;Female;['SCIENCE', 'REGIONAL AUSTRALIA'];Rochelle123;Den haag;X/?Zg74w;[2020, 2021];['M'];['Documentary', 'Panel_Discussion', 'Movie'];['SCIENCE', 'REGIONAL AUSTRALIA'];"[""I'm Not There"", ""Peggy Sue Got Married"", ""Hello Stranger"", ""The Wonder Of Marsupials"", ""Accidents Happen"", ""I'm Wanita"", ""Ready Together"", ""The Butterfly Tree"", ""Louis Theroux: Shooting Joe Exotic"", ""Adaptation""]"
298;1961-09-05;Melanie123@outlook.com;Melanie;Female;['COMEDY', 'REGIONAL AUSTRALIA'];Melanie123;Middelburg;HZqA7V)x;[2019, 2022];['MA', 'G'];['Documentary'];['COMEDY', 'REGIONAL AUSTRALIA'];"[""David Attenborough's Galapagos"", ""Just Between Us"", ""Brazen Hussies"", ""Louis Theroux's Forbidden America"", ""Making Muriel"", ""Freddie Mercury: The Final Act"", ""The Queen's Green Planet"", ""Re-Frame 2021"", ""The Poles Revealed"", ""Manolo: The Boy Who Made Shoes For Lizards""]"
299;1995-08-07;Liax@hotmail.nl;Lia;Female;['SCIENCE'];Liax;Maastricht;48nK?tD@;[2016, 2021];['MA', 'PG'];['Panel_Discussion', 'Movie', 'News'];['SCIENCE'];"[""Bob & Carol & Ted & Alice"", ""The Tender Hook"", ""Lore"", ""Roxanne"", ""Australia Day: National Citizenship and Flag Raising Ceremony 2022"", ""ABC News With Auslan"", ""Budget 2022: The Treasurer's Speech"", ""Little Fish"", ""The Road"", ""The Big Heat""]"
300;1990-07-02;Cristaltje@outlook.com;Cristal;Female;['NEWS'];Cristaltje;Utrecht;z2Ufm!{n;[2018, 2020];['PG', 'MA', 'M'];['tv', 'Documentary', 'Panel_Discussion'];['NEWS'];"[""Water Wisdom"", ""Ridley Road"", ""Compass"", ""David Attenborough's Natural History Museum Alive"", ""Rain Shadow"", ""Peppa Pig (Mandarin)"", ""What's For Dinner? Lunar New Year (Simplified Chinese Subtitles)"", ""Gardening Australia - My Garden Path"", ""Lah-Lah's Adventures: Songs"", ""Monash And Me""]"
301;2002-07-08;Clementine759@live.nl;Clementine;Female;['FAMILY', 'EDUCATION', 'SCIENCE'];Clementine759;Etten-Leur;F]gnjp?2;[2019, 2022];['M', 'MA'];['Movie', 'Documentary', 'News'];['FAMILY', 'EDUCATION', 'SCIENCE'];"[""RetroFocus Presents: Yesterday's News"", ""Songlines: Solutions to Climate"", ""You Can't Ask That: Invictus Games"", ""The Exhibitionists"", ""Murray Whelan: The Brush Off"", ""Hunting The Essex Lorry Killers"", ""Australia Remastered: Forces of Nature"", ""Re-Frame 2021"", ""Catching A Killer"", ""The Chemical World""]"
302;1955-10-04;Eugene759@hotmail.com;Eugene;Female;['PANEL & DISCUSSION', 'NEWS'];Eugene759;Kerkrade;)UEV_?9t;[2020, 2021];['No preference'];['tv', 'Documentary'];['PANEL & DISCUSSION', 'NEWS'];"[""My Body Says"", ""Les Miserables"", ""Nella the Princess Knight"", ""Play School: Wash Your Hands"", ""Zog And The Flying Doctors"", ""Man Up"", ""My Five Cents"", ""The Wacky Word Show"", ""Sisters Of War"", ""Waffle The Wonder Dog""]"
303;1960-02-12;Ruby759@icloud.com;Ruby;Female;['KIDS'];Ruby759;Kerkrade;8)$v4&Pj;[2020, 2022];['No preference'];['Movie', 'tv'];['KIDS'];"[""Ties That Bind"", ""Kylie Minogue Golden: Live in Concert"", ""K-POP! Academy"", ""A Dog's World With Tony Armstrong"", ""The Railway Man"", ""Tik Tak"", ""The Warriors"", ""Pins And Nettie"", ""David Attenborough's Micro Monsters"", ""Bing""]"
304;1981-10-18;Candicetje@gmail.com;Candice;Female;['NEWS', 'DRAMA', 'PANEL & DISCUSSION'];Candicetje;Kerkrade;Lj_!!2s7;[2019, 2020];['No preference'];['News', 'Movie'];['NEWS', 'DRAMA', 'PANEL & DISCUSSION'];"[""Bright Young Things"", ""Flight To Freedom"", ""Infamous"", ""The Butterfly Tree"", ""Budget 2022: Opposition Reply"", ""I'm Not There"", ""On A Clear Day"", ""Heywire"", ""ABC News At Noon"", ""Secret Men's Business""]"
305;1994-07-08;CletaXX@outlook.nl;Cleta;Female;['SCIENCE', 'FAMILY', 'EDUCATION'];CletaXX;Heerlen;Pu.(pr6&;[2017, 2022];['MA', 'PG', 'M'];['Documentary', 'tv'];['SCIENCE', 'FAMILY', 'EDUCATION'];"[""What's For Dinner?"", ""Odo"", ""The Queen's Green Planet"", ""Bird Nerd: The Art Of Leila Jeffreys"", ""Freddie Mercury: The Final Act"", ""Love Birds"", ""Australia's Ocean Odyssey: A Journey Down The East Australian Current"", ""Smart Materials"", ""Re-Frame 2020"", ""Back In Time For Dinner: Education Shorts""]"
306;1978-10-08;Pamala759@live.nl;Pamala;Female;['SCIENCE'];Pamala759;Delft;g+)LNaX6;[2017, 2021];['No preference'];['News', 'tv'];['SCIENCE'];"[""Fight For Planet A: Our Climate Challenge (Simplified Chinese Subtitles)"", ""Andy's Safari Adventures"", ""Pip And Posy"", ""Alan Kohler Explains"", ""Gruen"", ""Charlie And Lola"", ""Eco Eye: Sustainable Solutions"", ""Laid"", ""Kiddets (Mandarin)"", ""Ochres""]"
307;1990-01-14;Anna@outlook.nl;Anna;Female;['COMEDY'];Anna;Roosendaal;n{_W9q=P;[2019, 2022];['No preference'];['tv', 'Movie', 'Panel_Discussion'];['COMEDY'];"[""Eagle Vs. Shark"", ""Life Chat With Learn English"", ""Janet King"", ""Paranoia"", ""I, Daniel Blake"", ""Australia's Prime Ministers"", ""For Your Consideration"", ""Fireman Sam"", ""Play School: Kiya's Excellent eBirthday"", ""School Of Roars""]"
308;1960-12-17;Racheal123@gmail.com;Racheal;Female;['LIFESTYLE', 'DRAMA', 'ARTS & CULTURE'];Racheal123;Katwijk;E7Ax^Ua-;[2017, 2021];['MA', 'G'];['Documentary', 'Panel_Discussion'];['LIFESTYLE', 'DRAMA', 'ARTS & CULTURE'];"[""The Planets"", ""Ask The Doctor"", ""Live At The Apollo: Secrets Of The Apollo"", ""Hello Stranger"", ""Hannah Gadsby's OZ"", ""Waltzing The Dragon With Benjamin Law"", ""David Attenborough's Micro Monsters"", ""One Plus One"", ""Tea with the Dames"", ""The Great Acceleration""]"
309;1968-12-30;Jeannex@outlook.com;Jeanne;Female;['KIDS', 'LIFESTYLE'];Jeannex;Roermond;%aVhxA2];[2018, 2022];['No preference'];['Documentary', 'News', 'tv'];['KIDS', 'LIFESTYLE'];"[""The Art of Collecting"", ""The Ex-PM"", ""Joey's Big Adventure"", ""Hinterland"", ""My Body Says"", ""The Wonder Of Marsupials"", ""Tangle"", ""Hitsville: The Making Of Motown"", ""In My Shoes: China"", ""The Bright Side""]"
310;1980-11-04;WilmaXX@gmail.com;Wilma;Female;['REGIONAL AUSTRALIA'];WilmaXX;Den Helder;r9W)N]hy;[2018, 2022];['G', 'M'];['Movie'];['REGIONAL AUSTRALIA'];"[""Tempe Tip"", ""Once"", ""The Last Picture Show (Director's Cut)"", ""Splinter"", ""Tickled"", ""Insidious"", ""The Death And Life Of Otto Bloom"", ""Pollock"", ""Paranoia"", ""For Your Consideration""]"
311;1999-12-31;Mona123@outlook.com;Mona;Female;['NEWS'];Mona123;Rotterdam;!)EfX5[Z;[2018, 2020];['No preference'];['Documentary', 'tv'];['NEWS'];"[""Odo"", ""Australia Remastered: Wild Wars"", ""Newton's Law"", ""Mum"", ""Bob The Builder"", ""Operation Ouch! Hospital Takeover"", ""Art Blast"", ""MY:24"", ""Superworm"", ""Cubs""]"
312;1990-07-03;Cathleen123@outlook.nl;Cathleen;Female;['SCIENCE'];Cathleen123;Almere;GD./Uj8C;[2016, 2017];['G', 'M'];['Panel_Discussion', 'Documentary'];['SCIENCE'];"[""Secrets of Althorp with Charles Spencer"", ""The Making Of David Attenborough's Kingdom Of Plants"", ""Boyer Lecture: Andrew Forrest"", ""Greta Thunberg: A Year To Change The World"", ""David Attenborough's Great Barrier Reef"", ""Catching A Killer"", ""Dementia & Us"", ""Louis Theroux: Shooting Joe Exotic"", ""Fly Me To The Moon"", ""David Attenborough's Life That Glows""]"
313;2000-12-18;Corinna00@live.nl;Corinna;Female;['COMEDY', 'REGIONAL AUSTRALIA', 'LIFESTYLE'];Corinna00;s-Hertogenbosch;4AH)Ngu*;[2018, 2021];['PG'];['Documentary', 'News'];['COMEDY', 'REGIONAL AUSTRALIA', 'LIFESTYLE'];"[""The Ticket"", ""Aftermath"", ""Census: Why We Count (2021)"", ""Rugged Paradise: The Abrolhos Islands"", ""Ask The Doctor"", ""National Press Club Address"", ""Waltzing The Dragon With Benjamin Law"", ""The Art Of Australia"", ""ABC News VIC"", ""Listen Up""]"
314;1982-03-29;Brandon123@outlook.com;Brandon;Female;['INDIGENOUS', 'DRAMA'];Brandon123;Kampen;8)$v4&Pj;[2018, 2022];['No preference'];['Movie', 'Documentary'];['INDIGENOUS', 'DRAMA'];"[""Joanna Lumley And The Human Swan"", ""Re-Frame 2020"", ""Devil's Advocate"", ""The Six: Titanic's Last Secret"", ""Absolutely Anything"", ""The Way We Were"", ""Bright Young Things"", ""The Men Who Stare At Goats"", ""Griff's Great Australian Rail Trip"", ""Five Easy Pieces""]"
